Store,State,City,Date,Type,IsHoliday,Weekly_Sales,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Week,Year,Month,MD Total
3,Arizona,Phoenix,2011-08-19,B,False,379716.91000000003,37392.0,88.44,3.554,,,,,,219.023271,7.567,33,2011,8,
3,Arizona,Phoenix,2011-08-26,B,False,366367.55,37392.0,87.67,3.523,,,,,,219.0866908,7.567,34,2011,8,
3,Arizona,Phoenix,2011-09-02,B,False,375988.69,37392.0,89.12,3.533,,,,,,219.1501106,7.567,35,2011,9,
3,Arizona,Phoenix,2011-09-09,B,True,377347.49,37392.0,81.72,3.546,,,,,,219.2135305,7.567,36,2011,9,
3,Arizona,Phoenix,2011-09-16,B,False,375629.51,37392.0,83.63,3.526,,,,,,219.3972867,7.567,37,2011,9,
3,Arizona,Phoenix,2011-09-23,B,False,365248.94,37392.0,80.19,3.467,,,,,,219.7414914,7.567,38,2011,9,
3,Arizona,Phoenix,2011-09-30,B,False,368477.93,37392.0,82.58,3.355,,,,,,220.085696,7.567,39,2011,9,
3,Arizona,Phoenix,2011-10-07,B,False,403342.4,37392.0,75.54,3.285,,,,,,220.4299007,7.197,40,2011,10,
3,Arizona,Phoenix,2011-10-14,B,False,368282.57,37392.0,73.75,3.274,,,,,,220.7486167,7.197,41,2011,10,
3,Arizona,Phoenix,2011-10-21,B,False,394976.36,37392.0,69.03,3.353,,,,,,220.9144005,7.197,42,2011,10,
3,Arizona,Phoenix,2011-10-28,B,False,389540.62,37392.0,71.04,3.372,,,,,,221.0801842,7.197,43,2011,10,
3,Arizona,Phoenix,2011-11-04,B,False,459443.22,37392.0,59.31,3.332,,,,,,221.245968,7.197,44,2011,11,
3,Arizona,Phoenix,2011-11-11,B,False,407764.25,37392.0,61.7,3.297,8787.59,2006.62,200.01,570.57,1005.33,221.4117517,7.197,45,2011,11,12570.119999999999
3,Arizona,Phoenix,2011-11-18,B,False,398838.97,37392.0,63.91,3.308,1383.53,23.27,19.95,865.09,2926.05,221.6432852,7.197,46,2011,11,5217.89
3,Arizona,Phoenix,2011-11-25,B,True,556925.1900000001,37392.0,68.0,3.236,41.74,10.47,37612.74,,135.16,221.9011185,7.197,47,2011,11,
3,Arizona,Phoenix,2011-12-02,B,False,472511.32,37392.0,54.97,3.172,850.86,18.94,781.71,394.29,7297.1,222.1589519,7.197,48,2011,12,9342.900000000001
3,Arizona,Phoenix,2011-12-09,B,False,468772.8,37392.0,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08,222.4167852,7.197,49,2011,12,8040.789999999999
3,Arizona,Phoenix,2011-12-16,B,False,510747.62,37392.0,57.95,3.159,1864.61,,170.36,187.42,1500.38,222.6426418,7.197,50,2011,12,
3,Arizona,Phoenix,2011-12-23,B,False,551221.21,37392.0,53.41,3.112,89.98,0.24,411.52,,586.66,222.8258628,7.197,51,2011,12,
3,Arizona,Phoenix,2011-12-30,B,True,410553.88,37392.0,48.29,3.129,1449.16,14356.07,66.66,81.43,777.35,223.0090839,7.197,52,2011,12,16730.67
3,Arizona,Phoenix,2012-01-06,B,False,398178.21,37392.0,52.42,3.157,3824.22,9389.98,15.0,415.36,1476.85,223.1923049,6.833,1,2012,1,15121.41
3,Arizona,Phoenix,2012-01-13,B,False,367438.62,37392.0,51.86,3.261,3927.76,3323.64,,226.97,1725.19,223.3755259,6.833,2,2012,1,
3,Arizona,Phoenix,2012-01-20,B,False,365818.61,37392.0,56.2,3.268,720.82,1629.26,1.46,16.05,799.5,223.4700552,6.833,3,2012,1,3167.09
3,Arizona,Phoenix,2012-01-27,B,False,349518.1,37392.0,58.06,3.29,774.55,349.99,,4.0,328.72,223.5645845,6.833,4,2012,1,
3,Arizona,Phoenix,2012-02-03,B,False,424960.66000000003,37392.0,59.33,3.36,9667.5,268.29,0.6,8368.15,804.24,223.6591137,6.833,5,2012,2,19108.780000000002
3,Arizona,Phoenix,2012-02-10,B,True,473292.47000000003,37392.0,51.65,3.409,8687.47,1594.87,2.2,2144.87,2577.83,223.753643,6.833,6,2012,2,15007.24
3,Arizona,Phoenix,2012-02-17,B,False,475591.08,37392.0,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.9170153,6.833,7,2012,2,9865.45
3,Arizona,Phoenix,2012-02-24,B,False,418925.47,37392.0,60.12,3.555,6129.28,1802.84,,301.48,1929.71,224.1320199,6.833,8,2012,2,
3,Arizona,Phoenix,2012-03-02,B,False,469752.56,37392.0,61.65,3.63,3552.58,601.32,,2666.22,1524.87,224.3470245,6.833,9,2012,3,
3,Arizona,Phoenix,2012-03-09,B,False,445162.05,37392.0,60.71,3.669,8368.5,298.46,1.39,1340.29,1416.22,224.5620291,6.833,10,2012,3,11424.859999999999
3,Arizona,Phoenix,2012-03-16,B,False,411775.8,37392.0,64.0,3.734,2588.06,80.89,3.2,909.76,491.83,224.7166953,6.833,11,2012,3,4073.74
3,Arizona,Phoenix,2012-03-23,B,False,413907.25,37392.0,66.53,3.787,737.08,36.1,1.43,92.11,583.9,224.7909104,6.833,12,2012,3,1450.62
3,Arizona,Phoenix,2012-03-30,B,False,407488.83999999997,37392.0,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.833,13,2012,3,1427.8200000000002
3,Arizona,Phoenix,2012-04-06,B,False,503232.13,37392.0,73.01,3.891,4433.71,,24.45,1282.3,1062.83,224.9393405,6.664,14,2012,4,
3,Arizona,Phoenix,2012-04-13,B,False,420789.74,37392.0,72.83,3.891,5359.22,1673.42,3.0,682.03,1371.55,225.0135556,6.664,15,2012,4,9089.22
3,Arizona,Phoenix,2012-04-20,B,False,434822.13,37392.0,72.05,3.877,2784.82,130.68,1.75,425.29,904.8,225.0689541,6.664,16,2012,4,4247.34
3,Arizona,Phoenix,2012-04-27,B,False,394616.11,37392.0,73.39,3.814,1178.7,,2.95,36.5,351.97,225.1243526,6.664,17,2012,4,
3,Arizona,Phoenix,2012-05-04,B,False,439913.57,37392.0,79.51,3.749,2430.23,,30.92,1159.71,1432.53,225.1797511,6.664,18,2012,5,
3,Arizona,Phoenix,2012-05-11,B,False,431985.36,37392.0,75.19,3.688,3794.95,,0.25,813.77,618.46,225.2351496,6.664,19,2012,5,
3,Arizona,Phoenix,2012-05-18,B,False,418112.76,37392.0,72.38,3.63,3208.73,,0.3,143.23,805.06,225.2512024,6.664,20,2012,5,
3,Arizona,Phoenix,2012-05-25,B,False,413701.29,37392.0,78.58,3.561,3032.03,,291.17,536.82,580.87,225.25151680000002,6.664,21,2012,5,
3,Arizona,Phoenix,2012-06-01,B,False,432268.53,37392.0,81.55,3.501,2664.55,10.0,220.03,618.49,1940.77,225.2518313,6.664,22,2012,6,5453.84
3,Arizona,Phoenix,2012-06-08,B,False,446336.8,37392.0,81.65,3.452,5770.48,28.6,30.18,283.7,2093.48,225.2521458,6.664,23,2012,6,8206.44
3,Arizona,Phoenix,2012-06-15,B,False,442074.79,37392.0,84.66,3.393,2014.47,31.8,1.0,631.17,835.34,225.2644795,6.664,24,2012,6,3513.78
3,Arizona,Phoenix,2012-06-22,B,False,419497.95,37392.0,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,225.3068615,6.664,25,2012,6,4020.41
3,Arizona,Phoenix,2012-06-29,B,False,422965.33,37392.0,86.42,3.286,2297.32,8.0,,395.28,1182.52,225.3492435,6.664,26,2012,6,
3,Arizona,Phoenix,2012-07-06,B,False,411206.5,37392.0,83.14,3.227,2625.99,30.7,28.16,703.16,1962.17,225.3916254,6.334,27,2012,7,5350.179999999999
3,Arizona,Phoenix,2012-07-13,B,False,416913.1,37392.0,82.28,3.256,3196.9,20.8,2.02,302.29,451.1,225.4340074,6.334,28,2012,7,3973.11
3,Arizona,Phoenix,2012-07-20,B,False,432424.85,37392.0,81.38,3.311,1266.72,66.2,3.83,149.62,558.02,225.4438827,6.334,29,2012,7,2044.3899999999999
3,Arizona,Phoenix,2012-07-27,B,False,389427.9,37392.0,84.94,3.407,3447.28,31.0,2.46,1791.7,1107.97,225.4537579,6.334,30,2012,7,6380.410000000001
3,Arizona,Phoenix,2012-08-03,B,False,419990.29000000004,37392.0,86.55,3.417,5683.49,37.2,0.04,2484.22,639.29,225.46363319999998,6.334,31,2012,8,8844.239999999998
3,Arizona,Phoenix,2012-08-10,B,False,391811.6,37392.0,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,32,2012,8,5842.57
3,Arizona,Phoenix,2012-08-17,B,False,394918.83,37392.0,87.36,3.571,990.08,44.2,,401.46,430.69,225.5558664,6.334,33,2012,8,
3,Arizona,Phoenix,2012-08-24,B,False,412449.67,37392.0,83.01,3.62,3062.02,26.8,,1004.51,1285.29,225.6925864,6.334,34,2012,8,
3,Arizona,Phoenix,2012-08-31,B,False,408838.73,37392.0,85.18,3.638,6599.69,27.8,24.7,1743.76,428.74,225.8293063,6.334,35,2012,8,8824.689999999999
3,Arizona,Phoenix,2012-09-07,B,True,408229.73000000004,37392.0,84.99,3.73,2266.83,19.0,8.31,419.87,926.86,225.9660263,6.334,36,2012,9,3640.87
3,Arizona,Phoenix,2012-09-14,B,False,407589.16,37392.0,78.36,3.717,3589.7,,3.72,2080.29,1760.69,226.1122067,6.334,37,2012,9,
3,Arizona,Phoenix,2012-09-21,B,False,414392.09,37392.0,72.78,3.721,3233.34,1.91,7.69,878.66,1602.11,226.3151496,6.334,38,2012,9,5723.71
3,Arizona,Phoenix,2012-09-28,B,False,389813.02,37392.0,77.46,3.666,2493.82,,1.5,890.65,715.52,226.5180926,6.334,39,2012,9,
3,Arizona,Phoenix,2012-10-05,B,False,443557.65,37392.0,72.74,3.617,1750.8,,3.01,480.24,646.82,226.7210356,6.034,40,2012,10,
3,Arizona,Phoenix,2012-10-12,B,False,410804.39,37392.0,70.31,3.601,775.31,,2.78,498.54,328.16,226.9239785,6.034,41,2012,10,
3,Arizona,Phoenix,2012-10-19,B,False,424513.08,37392.0,73.44,3.594,629.25,,7.5,75.11,3010.32,226.9688442,6.034,42,2012,10,
3,Arizona,Phoenix,2012-10-26,B,False,405432.7,37392.0,74.66,3.506,370.99,6.35,4.0,5.94,180.07,226.9873637,6.034,43,2012,10,567.35
4,Rhode Island,Providence,2010-02-05,A,False,2135143.87,205863.0,43.76,2.598,,,,,,126.4420645,8.623,5,2010,2,
4,Rhode Island,Providence,2010-02-12,A,True,2188307.39,205863.0,28.84,2.573,,,,,,126.4962581,8.623,6,2010,2,
4,Rhode Island,Providence,2010-02-19,A,False,2049860.26,205863.0,36.45,2.54,,,,,,126.52628570000002,8.623,7,2010,2,
4,Rhode Island,Providence,2010-02-26,A,False,1925728.84,205863.0,41.36,2.59,,,,,,126.5522857,8.623,8,2010,2,
4,Rhode Island,Providence,2010-03-05,A,False,1971057.44,205863.0,43.49,2.654,,,,,,126.5782857,8.623,9,2010,3,
4,Rhode Island,Providence,2010-03-12,A,False,1894324.09,205863.0,49.63,2.704,,,,,,126.6042857,8.623,10,2010,3,
4,Rhode Island,Providence,2010-03-19,A,False,1897429.36,205863.0,55.19,2.743,,,,,,126.60664519999999,8.623,11,2010,3,
4,Rhode Island,Providence,2010-03-26,A,False,1762539.3,205863.0,39.91,2.752,,,,,,126.6050645,8.623,12,2010,3,
4,Rhode Island,Providence,2010-04-02,A,False,1979247.1199999999,205863.0,48.77,2.74,,,,,,126.6034839,7.896,13,2010,4,
4,Rhode Island,Providence,2010-04-09,A,False,1818452.72,205863.0,54.16,2.773,,,,,,126.60190320000001,7.896,14,2010,4,
4,Rhode Island,Providence,2010-04-16,A,False,1851519.69,205863.0,56.23,2.81,,,,,,126.56210000000002,7.896,15,2010,4,
4,Rhode Island,Providence,2010-04-23,A,False,1802677.9,205863.0,56.870000000000005,2.805,,,,,,126.4713333,7.896,16,2010,4,
4,Rhode Island,Providence,2010-04-30,A,False,1817273.28,205863.0,53.04,2.787,,,,,,126.3805667,7.896,17,2010,4,
4,Rhode Island,Providence,2010-05-07,A,False,2000626.14,205863.0,56.77,2.836,,,,,,126.28980000000001,7.896,18,2010,5,
4,Rhode Island,Providence,2010-05-14,A,False,1875597.28,205863.0,62.35,2.845,,,,,,126.2085484,7.896,19,2010,5,
4,Rhode Island,Providence,2010-05-21,A,False,1903752.6,205863.0,67.4,2.82,,,,,,126.1843871,7.896,20,2010,5,
4,Rhode Island,Providence,2010-05-28,A,False,1857533.7,205863.0,67.73,2.756,,,,,,126.1602258,7.896000000000001,21,2010,5,
4,Rhode Island,Providence,2010-06-04,A,False,1903290.58,205863.0,70.83,2.701,,,,,,126.13606450000002,7.896000000000001,22,2010,6,
4,Rhode Island,Providence,2010-06-11,A,False,1870619.23,205863.0,78.45,2.668,,,,,,126.1119032,7.896000000000001,23,2010,6,
4,Rhode Island,Providence,2010-06-18,A,False,1929736.35,205863.0,81.53,2.635,,,,,,126.11400000000002,7.896,24,2010,6,
4,Rhode Island,Providence,2010-06-25,A,False,1846651.95,205863.0,81.1,2.654,,,,,,126.12660000000001,7.896,25,2010,6,
4,Rhode Island,Providence,2010-07-02,A,False,1881337.21,205863.0,73.66,2.668,,,,,,126.1392,7.372,26,2010,7,
4,Rhode Island,Providence,2010-07-09,A,False,1812208.22,205863.0,80.35,2.637,,,,,,126.1518,7.372000000000001,27,2010,7,
4,Rhode Island,Providence,2010-07-16,A,False,1898427.66,205863.0,78.53,2.621,,,,,,126.1498065,7.372000000000001,28,2010,7,
4,Rhode Island,Providence,2010-07-23,A,False,1848426.78,205863.0,79.78,2.612,,,,,,126.12835479999998,7.371999999999999,29,2010,7,
4,Rhode Island,Providence,2010-07-30,A,False,1796637.6099999999,205863.0,80.7,2.65,,,,,,126.1069032,7.372,30,2010,7,
4,Rhode Island,Providence,2010-08-06,A,False,1907638.58,205863.0,76.53,2.64,,,,,,126.0854516,7.372000000000001,31,2010,8,
4,Rhode Island,Providence,2010-08-13,A,False,2007050.75,205863.0,78.08,2.698,,,,,,126.064,7.372000000000001,32,2010,8,
4,Rhode Island,Providence,2010-08-20,A,False,1997181.09,205863.0,78.83,2.671,,,,,,126.0766452,7.372000000000001,33,2010,8,
4,Rhode Island,Providence,2010-08-27,A,False,1848403.92,205863.0,74.44,2.621,,,,,,126.0892903,7.371999999999999,34,2010,8,
4,Rhode Island,Providence,2010-09-03,A,False,1935857.58,205863.0,76.8,2.584,,,,,,126.1019355,7.372000000000001,35,2010,9,
4,Rhode Island,Providence,2010-09-10,A,True,1865820.81,205863.0,73.54,2.574,,,,,,126.11458059999998,7.371999999999999,36,2010,9,
4,Rhode Island,Providence,2010-09-17,A,False,1899959.61,205863.0,64.91,2.594,,,,,,126.14546669999999,7.372,37,2010,9,
4,Rhode Island,Providence,2010-09-24,A,False,1810684.68,205863.0,60.96,2.642,,,,,,126.1900333,7.372,38,2010,9,
4,Rhode Island,Providence,2010-10-01,A,False,1842821.02,205863.0,63.96,2.619,,,,,,126.2346,7.127,39,2010,10,
4,Rhode Island,Providence,2010-10-08,A,False,1951494.85,205863.0,67.73,2.645,,,,,,126.2791667,7.127,40,2010,10,
4,Rhode Island,Providence,2010-10-15,A,False,1867345.09,205863.0,62.03,2.732,,,,,,126.32667739999998,7.127,41,2010,10,
4,Rhode Island,Providence,2010-10-22,A,False,1927610.06,205863.0,64.17,2.736,,,,,,126.3815484,7.127,42,2010,10,
4,Rhode Island,Providence,2010-10-29,A,False,1933333.0,205863.0,56.94,2.718,,,,,,126.43641940000002,7.127,43,2010,10,
4,Rhode Island,Providence,2010-11-05,A,False,2013115.79,205863.0,51.6,2.699,,,,,,126.49129029999999,7.127,44,2010,11,
4,Rhode Island,Providence,2010-11-12,A,False,1999794.26,205863.0,52.65,2.741,,,,,,126.54616129999998,7.127,45,2010,11,
4,Rhode Island,Providence,2010-11-19,A,False,2097809.4,205863.0,48.05,2.78,,,,,,126.60719999999999,7.127,46,2010,11,
4,Rhode Island,Providence,2010-11-26,A,True,2789469.45,205863.0,48.08,2.752,,,,,,126.66926670000001,7.127,47,2010,11,
4,Rhode Island,Providence,2010-12-03,A,False,2102530.17,205863.0,46.4,2.727,,,,,,126.7313333,7.127,48,2010,12,
4,Rhode Island,Providence,2010-12-10,A,False,2302504.86,205863.0,42.4,2.86,,,,,,126.7934,7.127,49,2010,12,
4,Rhode Island,Providence,2010-12-17,A,False,2740057.14,205863.0,46.57,2.884,,,,,,126.8794839,7.127,50,2010,12,
4,Rhode Island,Providence,2010-12-24,A,False,3526713.39,205863.0,43.21,2.887,,,,,,126.98358060000001,7.127,51,2010,12,
4,Rhode Island,Providence,2010-12-31,A,True,1794868.74,205863.0,38.09,2.955,,,,,,127.0876774,7.127,52,2010,12,
4,Rhode Island,Providence,2011-01-07,A,False,1862476.27,205863.0,39.34,2.98,,,,,,127.1917742,6.51,1,2011,1,
4,Rhode Island,Providence,2011-01-14,A,False,1865502.46,205863.0,31.599999999999998,2.992,,,,,,127.30093550000001,6.51,2,2011,1,
4,Rhode Island,Providence,2011-01-21,A,False,1886393.9400000002,205863.0,38.34,3.017,,,,,,127.44048389999999,6.51,3,2011,1,
4,Rhode Island,Providence,2011-01-28,A,False,1814240.85,205863.0,40.6,3.022,,,,,,127.5800323,6.51,4,2011,1,
4,Rhode Island,Providence,2011-02-04,A,False,2119086.04,205863.0,34.61,2.996,,,,,,127.7195806,6.51,5,2011,2,
4,Rhode Island,Providence,2011-02-11,A,True,2187847.29,205863.0,33.29,3.033,,,,,,127.859129,6.51,6,2011,2,
4,Rhode Island,Providence,2011-02-18,A,False,2316495.56,205863.0,48.17,3.058,,,,,,127.99525,6.51,7,2011,2,
4,Rhode Island,Providence,2011-02-25,A,False,2078094.69,205863.0,49.0,3.087,,,,,,128.13,6.51,8,2011,2,
4,Rhode Island,Providence,2011-03-04,A,False,2103455.75,205863.0,46.56,3.305,,,,,,128.26475,6.51,9,2011,3,
4,Rhode Island,Providence,2011-03-11,A,False,2039818.41,205863.0,50.93,3.461,,,,,,128.3995,6.51,10,2011,3,
4,Rhode Island,Providence,2011-03-18,A,False,2116475.38,205863.0,51.86,3.495,,,,,,128.5121935,6.51,11,2011,3,
4,Rhode Island,Providence,2011-03-25,A,False,1944164.32,205863.0,59.099999999999994,3.48,,,,,,128.6160645,6.51,12,2011,3,
4,Rhode Island,Providence,2011-04-01,A,False,1900246.47,205863.0,56.989999999999995,3.521,,,,,,128.7199355,5.946,13,2011,4,
4,Rhode Island,Providence,2011-04-08,A,False,2074953.46,205863.0,62.61000000000001,3.605,,,,,,128.8238065,5.946,14,2011,4,
4,Rhode Island,Providence,2011-04-15,A,False,1960587.76,205863.0,62.34,3.7239999999999998,,,,,,128.9107333,5.946,15,2011,4,
4,Rhode Island,Providence,2011-04-22,A,False,2220600.7600000002,205863.0,68.8,3.7810000000000006,,,,,,128.9553,5.946,16,2011,4,
4,Rhode Island,Providence,2011-04-29,A,False,1878167.44,205863.0,64.22,3.7810000000000006,,,,,,128.9998667,5.946,17,2011,4,
4,Rhode Island,Providence,2011-05-06,A,False,2063682.76,205863.0,63.41,3.8660000000000005,,,,,,129.0444333,5.946,18,2011,5,
4,Rhode Island,Providence,2011-05-13,A,False,2002362.37,205863.0,70.65,3.872,,,,,,129.089,5.946,19,2011,5,
4,Rhode Island,Providence,2011-05-20,A,False,2015563.48,205863.0,70.49,3.8809999999999993,,,,,,129.0756774,5.946,20,2011,5,
4,Rhode Island,Providence,2011-05-27,A,False,1986597.95,205863.0,73.65,3.771,,,,,,129.0623548,5.946,21,2011,5,
4,Rhode Island,Providence,2011-06-03,A,False,2065377.1500000001,205863.0,78.26,3.683,,,,,,129.0490323,5.946,22,2011,6,
4,Rhode Island,Providence,2011-06-10,A,False,2073951.38,205863.0,80.05,3.64,,,,,,129.0357097,5.946,23,2011,6,
4,Rhode Island,Providence,2011-06-17,A,False,2141210.62,205863.0,83.51,3.618,,,,,,129.0432,5.946,24,2011,6,
4,Rhode Island,Providence,2011-06-24,A,False,2008344.92,205863.0,81.85,3.5699999999999994,,,,,,129.0663,5.946,25,2011,6,
4,Rhode Island,Providence,2011-07-01,A,False,2051533.53,205863.0,84.54,3.504,,,,,,129.0894,5.644,26,2011,7,
4,Rhode Island,Providence,2011-07-08,A,False,2066541.8599999999,205863.0,84.59,3.469,,,,,,129.1125,5.644,27,2011,7,
4,Rhode Island,Providence,2011-07-15,A,False,2049046.95,205863.0,83.27,3.563,,,,,,129.1338387,5.644,28,2011,7,
4,Rhode Island,Providence,2011-07-22,A,False,2036231.39,205863.0,82.84,3.627,,,,,,129.1507742,5.644,29,2011,7,
4,Rhode Island,Providence,2011-07-29,A,False,1989674.07,205863.0,84.36,3.659,,,,,,129.1677097,5.644,30,2011,7,
4,Rhode Island,Providence,2011-08-05,A,False,2160057.39,205863.0,86.09,3.6619999999999995,,,,,,129.1846452,5.644,31,2011,8,
4,Rhode Island,Providence,2011-08-12,A,False,2105668.7399999998,205863.0,82.98,3.617,,,,,,129.2015806,5.644,32,2011,8,
4,Rhode Island,Providence,2011-08-19,A,False,2232892.1,205863.0,82.77,3.55,,,,,,129.2405806,5.644,33,2011,8,
4,Rhode Island,Providence,2011-08-26,A,False,1988490.21,205863.0,81.47,3.523,,,,,,129.2832581,5.644,34,2011,8,
4,Rhode Island,Providence,2011-09-02,A,False,2078420.31,205863.0,77.99,3.533,,,,,,129.3259355,5.644,35,2011,9,
4,Rhode Island,Providence,2011-09-09,A,True,2093139.01,205863.0,73.34,3.554,,,,,,129.3686129,5.644,36,2011,9,
4,Rhode Island,Providence,2011-09-16,A,False,2075577.33,205863.0,72.76,3.532,,,,,,129.4306,5.644,37,2011,9,
4,Rhode Island,Providence,2011-09-23,A,False,2031406.41,205863.0,69.23,3.473,,,,,,129.5183333,5.644,38,2011,9,
4,Rhode Island,Providence,2011-09-30,A,False,1929486.6300000001,205863.0,72.15,3.371,,,,,,129.6060667,5.644,39,2011,9,
4,Rhode Island,Providence,2011-10-07,A,False,2166737.65,205863.0,65.79,3.299,,,,,,129.6938,5.143,40,2011,10,
4,Rhode Island,Providence,2011-10-14,A,False,2074548.8499999999,205863.0,63.75,3.283,,,,,,129.7706452,5.143,41,2011,10,
4,Rhode Island,Providence,2011-10-21,A,False,2207742.13,205863.0,64.79,3.361,,,,,,129.7821613,5.143,42,2011,10,
4,Rhode Island,Providence,2011-10-28,A,False,2151659.59,205863.0,55.31,3.362,,,,,,129.7936774,5.143,43,2011,10,
4,Rhode Island,Providence,2011-11-04,A,False,2281217.31,205863.0,49.86,3.322,,,,,,129.8051935,5.143,44,2011,11,
4,Rhode Island,Providence,2011-11-11,A,False,2203028.96,205863.0,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.8167097,5.143,45,2011,11,44783.520000000004
4,Rhode Island,Providence,2011-11-18,A,False,2243946.59,205863.0,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.8268333,5.143,46,2011,11,11725.49
4,Rhode Island,Providence,2011-11-25,A,True,3004702.33,205863.0,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,47,2011,11,93322.93
4,Rhode Island,Providence,2011-12-02,A,False,2180999.26,205863.0,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.200000000004,129.8459667,5.143,48,2011,12,45555.68000000001
4,Rhode Island,Providence,2011-12-09,A,False,2508955.2399999998,205863.0,31.64,3.153,5857.72,30.0,984.98,4692.5,13503.99,129.8555333,5.143,49,2011,12,25069.190000000002
4,Rhode Island,Providence,2011-12-16,A,False,2771397.17,205863.0,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,50,2011,12,15658.720000000001
4,Rhode Island,Providence,2011-12-23,A,False,3676388.98,205863.0,35.92,3.103,2461.94,69.05,2938.24,52.0,4396.76,129.9845484,5.143,51,2011,12,9917.99
4,Rhode Island,Providence,2011-12-30,A,True,2007105.86,205863.0,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,52,2011,12,82098.40000000001
4,Rhode Island,Providence,2012-01-06,A,False,2047766.07,205863.0,38.64,3.158,7857.709999999999,38677.72,234.0,863.22,8682.95,130.1575161,4.607,1,2012,1,56315.600000000006
4,Rhode Island,Providence,2012-01-13,A,False,1941676.61,205863.0,34.41,3.263,3666.2800000000007,14553.37,76.37,820.37,5955.28,130.244,4.607,2,2012,1,25071.67
4,Rhode Island,Providence,2012-01-20,A,False,2005097.76,205863.0,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,3,2012,1,11228.78
4,Rhode Island,Providence,2012-01-27,A,False,1928720.51,205863.0,40.31,3.29,1346.06,3740.1200000000003,46.16,445.47,2451.89,130.3144516,4.607,4,2012,1,8029.700000000001
4,Rhode Island,Providence,2012-02-03,A,False,2173373.91,205863.0,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.149999999999,130.3496774,4.607,5,2012,2,110681.95
4,Rhode Island,Providence,2012-02-10,A,True,2374660.64,205863.0,33.0,3.411,11374.63,7208.51,118.36999999999999,12869.78,10618.93,130.3849032,4.607,6,2012,2,42190.22
4,Rhode Island,Providence,2012-02-17,A,False,2427640.17,205863.0,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.990000000001,130.4546207,4.607,7,2012,2,44771.479999999996
4,Rhode Island,Providence,2012-02-24,A,False,2226662.17,205863.0,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,8,2012,2,25018.85
4,Rhode Island,Providence,2012-03-02,A,False,2206319.9,205863.0,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.8199999999997,130.6457931,4.607,9,2012,3,34300.090000000004
4,Rhode Island,Providence,2012-03-09,A,False,2202450.81,205863.0,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,10,2012,3,19958.739999999998
4,Rhode Island,Providence,2012-03-16,A,False,2214967.44,205863.0,59.81,3.707,5669.21,37.12,,8540.87,2544.94,130.8261935,4.607,11,2012,3,
4,Rhode Island,Providence,2012-03-23,A,False,2091592.54,205863.0,59.07,3.7590000000000003,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,12,2012,3,13938.399999999998
4,Rhode Island,Providence,2012-03-30,A,False,2089381.77,205863.0,72.63,3.8199999999999994,2565.8,442.52,6.5,487.66,4076.6799999999994,130.9670968,4.607,13,2012,3,7579.16
4,Rhode Island,Providence,2012-04-06,A,False,2470206.13,205863.0,67.69,3.8639999999999994,11341.17,,73.38,5677.89,7821.950000000001,131.0375484,4.308,14,2012,4,
4,Rhode Island,Providence,2012-04-13,A,False,2105301.39,205863.0,68.69,3.881,12506.74,5941.43,30.840000000000003,3915.29,4392.95,131.108,4.308,15,2012,4,26787.25
4,Rhode Island,Providence,2012-04-20,A,False,2144336.89,205863.0,68.6,3.8639999999999994,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,16,2012,4,14051.419999999998
4,Rhode Island,Providence,2012-04-27,A,False,2064065.66,205863.0,76.47,3.81,3993.66,97.77,26.68,113.37,3947.4500000000003,131.1266667,4.308,17,2012,4,8178.93
4,Rhode Island,Providence,2012-05-04,A,False,2196968.33,205863.0,80.14,3.747,13737.91,,93.65,6993.97,4541.89,131.136,4.308,18,2012,5,
4,Rhode Island,Providence,2012-05-11,A,False,2127661.17,205863.0,67.64,3.685,20499.88,86.0,103.05,5005.96,3815.1600000000003,131.1453333,4.308,19,2012,5,29510.05
4,Rhode Island,Providence,2012-05-18,A,False,2207214.81,205863.0,68.43,3.6199999999999997,6531.12,,99.91,2290.18,2521.84,131.0983226,4.308,20,2012,5,
